"CAS Number"|"Chemical Analysis"|"Species ECOTOX Number"|"Publication Year"|
7784465|Unmeasured|57|2007|
7784465|Unmeasured|2|1972|
7784465|Not reported|1|1993|
7784465|Measured|3|1976|
7784465|Unmeasured|2|1972|
7784465|Unmeasured|2|1972|
7784465|Not reported|1|1993|
7784465|Not reported|1|1993|
7784465|Measured|101|1984|
7784465|Measured|3|1976|
7784465|Measured|20|1976|
7784465|Measured|101|1976|
7784465|Unmeasured|20|1959|
7784465|Measured|2|1976|
7784465|Measured|3|1976|
7784465|Measured|1|1984|
7784465|Unmeasured|2|1972|
7784465|Measured|20|1976|
7784465|Measured|3|1976|
7784465|Measured|101|1984|
7784465|Unmeasured|2|1972|
7784465|Measured|101|1976|
7784465|Measured|3|1976|
7784465|Measured|1|1976|
7784465|Measured|101|1984|
7784465|Measured|1|1976|
7784465|Not reported|2|1986|
7784465|Measured|20|1976|
7784465|Unmeasured|2|1972|
7784465|Measured|3|1976|
7784465|Measured|2|1976|
7784465|Unmeasured|2|1965|
7784465|Not reported|1|1993|
7784465|Measured|2|1976|
7784465|Unmeasured|2|1972|
7784465|Unmeasured|20|1959|
7784465|Not reported|1|1993|
7784465|Unmeasured|2|1972|
7784465|Unmeasured|2|1965|
7784465|Measured|20|1976|
7784465|Measured|1|1995|
7784465|Unmeasured|2|1972|
7784465|Measured|3|1976|
7784465|Unmeasured|57|2007|
7784465|Unmeasured|2|1964|
7784465|Unmeasured|2|1964|
7784465|Measured|1|1976|
7784465|Measured|3|1976|
7784465|Measured|1|1984|
7784465|Unmeasured|2|1972|
7784465|Unmeasured|5156|2009|
7784465|Measured|1|1984|
7784465|Unmeasured|5156|2009|
7784465|Measured|1|1992|
7784465|Unmeasured|5156|2009|
7784465|Not reported|1|1993|
7784465|Unmeasured|57|2007|
7784465|Unmeasured|57|2007|
7784465|Unmeasured|57|2007|
7784465|Unmeasured|57|2007|
7784465|Measured|1|1992|
7784465|Unmeasured|57|2007|
7784465|Unmeasured|57|2007|
7784465|Unmeasured|5156|2009|
7784465|Unmeasured|5156|2009|
7784465|Unmeasured|5156|2009|
7784465|Unmeasured|5156|2009|
7784465|Unmeasured|57|2007|
7784465|Not reported|1|1993|
7784465|Measured|1|1984|
7784465|Not reported|1|1993|
7784465|Measured|101|1984|
7784465|Measured|1|1992|
7784465|Not reported|1|1993|
7784465|Measured|1|1984|
7784465|Measured|101|1984|
7784465|Unmeasured|57|2007|
7784465|Unmeasured|57|2007|
7784465|Not reported|1|1993|
7784465|Not reported|1|1993|
7784465|Not reported|1|1993|
7784465|Measured|1|1992|
7784465|Measured|1|1992|
7784465|Measured|1|1986|
7784465|Measured|1|1992|
7784465|Measured|1|1992|
7784465|Measured|1|1986|
7784465|Measured|101|1983|
7784465|Unmeasured|57|2007|
7784465|Unmeasured|57|2007|
7784465|Unmeasured|57|2007|
7784465|Unmeasured|57|2007|
7784465|Unmeasured|57|2007|
7784465|Unmeasured|57|2007|
7784465|Measured|1|1984|
7784465|Measured|101|1984|
7784465|Measured|1|1984|
7784465|Unmeasured|57|2007|
7784465|Measured|1|1983|
7784465|Unmeasured|57|2007|
7784465|Measured|101|1984|
7784465|Unmeasured|57|2007|
7784465|Unmeasured|57|2007|
7784465|Unmeasured|57|2007|
7784465|Unmeasured|57|2007|
7784465|Unmeasured|57|2007|
7784465|Unmeasured|57|2007|
7784465|Unmeasured|57|2007|
7784465|Unmeasured|57|2007|
7784465|Unmeasured|57|2007|
7784465|Unmeasured|57|2007|
7784465|Unmeasured|57|2007|
7784465|Unmeasured|5156|2009|
7784465|Unmeasured|5156|2009|
7784465|Measured|1|1984|
7784465|Unmeasured|5156|2009|
7784465|Unmeasured|57|2007|
